# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2025-09-10 10:03:35.679
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.356746,-0.0471,-0.0447,-0.1210,0.14
5.366349,-0.0459,-0.0644,-0.2190,0.23
5.382690,-0.0260,-0.0590,-0.1737,0.19
5.390577,-0.0337,-0.0609,-0.1476,0.16
5.398515,-0.0383,-0.0700,-0.1645,0.18
5.406548,-0.0160,-0.0863,-0.1599,0.18
5.423069,-0.0495,-0.0678,-0.1533,0.17
5.433611,-0.0505,-0.0645,-0.1584,0.18
5.440914,-0.0306,-0.0734,-0.1538,0.17
5.446635,-0.0138,-0.0629,-0.1542,0.17
5.463571,-0.0135,-0.0389,-0.1025,0.11
5.473178,-0.0118,-0.0353,-0.1102,0.12
5.481459,-0.0121,-0.0366,-0.1106,0.12
5.489228,-0.0069,-0.0403,-0.1301,0.14
5.503284,0.0192,-0.0188,-0.0903,0.09
5.516080,0.0383,-0.0228,-0.0451,0.06
5.523568,0.0671,-0.0366,-0.0381,0.09
5.530697,0.0694,-0.0579,-0.0694,0.11
5.539574,0.0316,-0.0431,-0.0695,0.09
5.547831,-0.0154,-0.0213,-0.0505,0.06
5.556892,-0.0555,-0.0236,-0.0289,0.07
5.567015,-0.0099,-0.0827,-0.1312,0.16
5.583543,-0.0031,-0.0385,-0.1452,0.15
5.590810,-0.0191,-0.0341,-0.1260,0.13
5.600307,0.0251,-0.0679,-0.1427,0.16
5.607040,0.0555,-0.0919,-0.1474,0.18
5.623255,0.0086,-0.0599,-0.1238,0.14
5.632058,-0.0418,-0.0309,-0.1191,0.13
5.639038,-0.0603,-0.0119,-0.1332,0.15
5.647469,-0.0667,0.0065,-0.1903,0.20
5.663626,-0.0032,-0.0105,-0.2874,0.29
5.670899,0.0233,-0.0014,-0.3016,0.30
5.683449,0.0329,-0.0105,-0.2637,0.27
5.687071,0.0416,-0.0331,-0.1686,0.18
5.703683,0.0687,-0.1055,0.0163,0.13
5.713808,0.0634,-0.1057,0.1040,0.16
5.721370,0.0213,-0.0850,0.1704,0.19
5.728678,-0.0162,-0.0746,0.1533,0.17
5.737043,-0.0500,-0.0647,0.1269,0.15
5.751391,-0.0257,-0.0545,0.0153,0.06
5.759276,-0.0073,-0.0417,-0.0845,0.09
5.767094,-0.0062,-0.0315,-0.1651,0.17
5.784076,0.0524,-0.0164,-0.2210,0.23
5.790186,0.0805,0.0033,-0.2442,0.26
5.798132,0.0913,0.0118,-0.2726,0.29
5.807354,0.0783,0.0044,-0.2869,0.30
5.823572,0.0413,-0.0273,-0.2349,0.24
5.831558,0.0362,-0.0779,-0.2308,0.25
5.838769,-0.0015,-0.0708,-0.1933,0.21
5.847184,-0.0197,-0.0852,-0.1701,0.19
5.864101,-0.0301,-0.1043,-0.1302,0.17
5.872476,-0.0307,-0.0897,-0.1614,0.19
5.879879,-0.0173,-0.0809,-0.1635,0.18
5.888366,0.0008,-0.0606,-0.1942,0.20
5.897274,0.0159,-0.0452,-0.2177,0.22
5.911494,0.0168,0.0537,-0.2220,0.23
5.921662,0.0344,0.0655,-0.2005,0.21
5.928639,0.0429,0.0562,-0.1862,0.20
5.938875,0.0757,0.0281,-0.1913,0.21
5.946915,0.0872,0.0222,-0.1822,0.20
5.958804,0.0251,-0.0295,-0.1140,0.12
5.967990,-0.0053,-0.0710,-0.0979,0.12
5.983207,-0.0314,-0.1225,-0.0681,0.14
5.991158,-0.0579,-0.1160,-0.0184,0.13
5.998905,-0.0890,-0.1194,-0.0046,0.15
6.006592,-0.0886,-0.1208,-0.0097,0.15
6.024082,-0.0856,-0.0862,-0.0890,0.15
6.031700,-0.0649,-0.0576,-0.1225,0.15
6.039633,-0.0355,-0.0527,-0.1392,0.15
6.047193,-0.0262,-0.0431,-0.1512,0.16
6.063356,0.0103,-0.0453,-0.1274,0.14
6.071550,0.0256,-0.0502,-0.1418,0.15
6.079733,0.0104,-0.0620,-0.2089,0.22
6.088290,0.0098,-0.0758,-0.1828,0.20
6.103110,-0.0553,-0.0666,-0.1262,0.15
6.114704,-0.0325,-0.0753,-0.1170,0.14
6.121549,-0.0095,-0.0915,-0.1148,0.15
6.128715,-0.0203,-0.0839,-0.1031,0.13
6.138204,-0.0218,-0.0500,-0.1248,0.14
6.146350,-0.0182,-0.0330,-0.1226,0.13
6.159373,0.0038,-0.0322,-0.1301,0.13
6.166885,0.0194,-0.0317,-0.1279,0.13
6.184465,0.0440,-0.0256,-0.1165,0.13
6.191638,0.0430,-0.0368,-0.1096,0.12
6.198989,0.0279,-0.0264,-0.0716,0.08
6.207252,0.0111,-0.0426,-0.1078,0.12
6.223537,-0.0152,-0.0365,-0.1466,0.15
6.231152,-0.0202,-0.0286,-0.1660,0.17
6.239218,-0.0272,-0.0180,-0.1903,0.19
6.247175,-0.0104,-0.0360,-0.1716,0.18
6.263301,-0.0335,-0.0098,-0.0959,0.10
6.270374,0.0099,-0.0241,-0.1246,0.13
6.278891,0.0552,-0.0673,-0.1509,0.17
6.286909,0.0734,-0.0819,-0.1796,0.21
6.303262,0.0427,-0.0532,-0.1797,0.19
6.312916,0.0520,-0.0596,-0.1489,0.17
6.320668,0.0467,-0.0585,-0.1087,0.13
6.329043,0.0353,-0.0498,-0.0735,0.10
6.338118,0.0352,-0.0551,-0.0574,0.09
6.346528,0.0150,-0.0630,-0.0580,0.09
6.358794,-0.0063,-0.0794,-0.0733,0.11
6.372291,-0.0532,-0.0283,-0.0664,0.09
6.383123,-0.0458,0.0002,-0.0925,0.10
6.391205,-0.0434,-0.0321,-0.1472,0.16
6.399111,0.0128,-0.0666,-0.1900,0.20
6.407139,0.0685,-0.0573,-0.2282,0.25
6.422690,0.0212,-0.0704,-0.1498,0.17
6.431183,0.0290,-0.0764,-0.1168,0.14
6.439168,0.0091,-0.0821,-0.0791,0.11
6.447143,0.0099,-0.0759,-0.0484,0.09
6.462971,-0.0321,-0.0161,0.0155,0.04
6.471752,-0.0228,-0.0015,-0.0037,0.02
6.479667,0.0183,-0.0115,-0.0825,0.09
6.487826,0.0306,-0.0173,-0.1419,0.15
6.496658,0.0637,-0.0160,-0.2108,0.22
6.511771,0.0309,-0.0063,-0.2100,0.21
6.521846,0.0297,-0.0168,-0.1905,0.19
6.529144,0.0500,-0.0197,-0.1904,0.20
6.537751,0.0358,-0.0461,-0.1832,0.19
6.551326,0.0079,-0.1171,-0.1786,0.21
6.563020,-0.0338,-0.1041,-0.1693,0.20
6.566919,-0.0762,-0.0741,-0.1243,0.16
6.583035,-0.0656,-0.0446,-0.1039,0.13
6.591351,-0.0070,-0.0503,-0.0830,0.10
6.599291,0.0180,-0.0466,-0.0356,0.06
6.607274,0.0195,-0.0364,-0.0024,0.04
6.622813,0.0285,-0.0020,-0.0712,0.08
6.630689,0.0180,-0.0043,-0.1469,0.15
6.639205,0.0138,-0.0045,-0.2273,0.23
6.647341,0.0083,-0.0091,-0.3821,0.38
6.663978,0.0218,-0.0098,-0.3318,0.33
6.672877,0.0344,-0.0222,-0.2489,0.25
6.680286,0.0264,-0.0435,-0.0943,0.11
6.689023,0.0436,-0.0934,-0.0188,0.10
6.696857,0.0506,-0.1390,0.0234,0.15
6.712084,-0.0186,-0.1222,0.0274,0.13
6.722727,-0.0523,-0.1005,-0.0181,0.11
6.729849,-0.0748,-0.0626,-0.0490,0.11
6.737559,-0.0673,-0.0300,-0.1013,0.13
6.751666,-0.0023,0.0014,-0.1700,0.17
6.764351,0.0393,-0.0015,-0.1890,0.19
6.771592,0.0567,0.0013,-0.2012,0.21
6.783336,0.0850,-0.0293,-0.1641,0.19
6.791205,0.0490,-0.0203,-0.1073,0.12
6.799715,0.0234,-0.0376,-0.0816,0.09
6.807716,0.0011,-0.0771,-0.0820,0.11
6.823869,-0.0557,-0.0611,-0.0491,0.10
6.830844,-0.0560,-0.0801,-0.0587,0.11
6.838919,-0.0419,-0.1021,-0.0610,0.13
6.847621,-0.0476,-0.0860,-0.0655,0.12
6.863744,-0.0618,-0.0400,-0.0984,0.12
6.871625,-0.0414,-0.0435,-0.1196,0.13
6.879131,0.0004,-0.0512,-0.1506,0.16
6.887670,0.0111,-0.0511,-0.1530,0.16
6.904182,0.0035,-0.0114,-0.0578,0.06
6.912507,-0.0239,-0.0157,-0.0269,0.04
6.920344,-0.0043,-0.0181,0.0042,0.02
6.929063,0.0093,-0.0524,-0.0314,0.06
6.937356,0.0189,-0.0824,-0.1026,0.13
6.952469,-0.0157,-0.0419,-0.1423,0.15
6.963138,0.0019,-0.0094,-0.1491,0.15
6.970665,0.0072,-0.0293,-0.1560,0.16
6.979824,0.0063,-0.0392,-0.1463,0.15
6.991499,0.0059,-0.0366,-0.0483,0.06
6.999174,0.0053,-0.0562,-0.0290,0.06
7.007718,-0.0060,-0.0593,-0.0024,0.06
7.024395,-0.0149,-0.0262,-0.0036,0.03
7.031766,-0.0150,-0.0259,-0.0602,0.07
7.039013,0.0093,-0.0475,-0.1119,0.12
7.046995,0.0259,-0.0595,-0.1708,0.18
7.064315,-0.0189,-0.0577,-0.2525,0.26
7.072194,-0.0349,-0.0603,-0.2994,0.31
7.079858,-0.0821,-0.0412,-0.3392,0.35
7.087359,-0.0909,-0.0461,-0.3981,0.41
7.103703,-0.0814,-0.0723,-0.4945,0.51
7.113661,-0.0536,-0.0593,-0.5061,0.51
7.121154,-0.0069,-0.0209,-0.4895,0.49
7.128086,0.0314,0.0046,-0.4353,0.44
7.137747,0.0698,0.0226,-0.3123,0.32
7.151604,0.0257,-0.0133,-0.0920,0.10
7.164836,0.0380,-0.0988,-0.0613,0.12
7.172226,0.0467,-0.1286,0.0362,0.14
7.180662,-0.0361,-0.1131,0.1266,0.17
7.186931,-0.0829,-0.0868,0.1576,0.20
7.199986,-0.0366,-0.0866,0.1623,0.19
7.207569,0.0045,-0.1025,0.1189,0.16
7.224266,0.0312,-0.0736,0.0453,0.09
7.232074,0.0224,-0.0711,0.0269,0.08
7.240031,0.0250,-0.0567,0.0181,0.06
7.247261,0.0519,-0.0495,0.0020,0.07
7.257655,0.0787,-0.0437,-0.0310,0.10
7.272837,0.0652,-0.0387,-0.0454,0.09
7.279872,0.0376,-0.0399,-0.0409,0.07
7.287970,0.0174,-0.0500,-0.0415,0.07
7.303861,-0.0207,-0.0695,-0.0325,0.08
7.311541,-0.0100,-0.0723,-0.0563,0.09
7.320563,0.0229,-0.0884,-0.1203,0.15
7.328260,0.0319,-0.0649,-0.1481,0.16
7.336866,0.1042,-0.0490,-0.1901,0.22
7.351440,0.1922,-0.0697,-0.1027,0.23
7.362823,0.1450,-0.0319,-0.0093,0.15
7.370879,0.1128,-0.0344,0.0625,0.13
7.380715,0.0570,-0.0490,0.0962,0.12
7.388725,0.0316,-0.0498,0.0655,0.09
7.396890,-0.0197,-0.0461,0.0540,0.07
7.408308,-0.1058,-0.0007,-0.0852,0.14
7.424623,-0.0008,-0.0346,-0.2904,0.29
7.432280,0.0225,-0.0207,-0.3444,0.35
7.440397,0.0294,-0.0104,-0.3150,0.32
7.448543,0.0229,0.0080,-0.2550,0.26
7.463801,0.0175,-0.0239,-0.0512,0.06
7.472564,-0.0038,-0.0538,-0.0149,0.06
7.480341,-0.0327,-0.0608,-0.0260,0.07
7.488305,-0.0696,-0.0592,-0.0558,0.11
7.504031,-0.1030,-0.0434,-0.2512,0.27
7.513802,-0.0942,-0.0334,-0.3500,0.36
7.522275,-0.0637,-0.0081,-0.4516,0.46
7.530166,-0.0283,0.0331,-0.4844,0.49
7.537883,0.0010,0.0537,-0.4626,0.47
7.546398,0.0577,0.0567,-0.4342,0.44
7.559688,0.1157,0.0070,-0.2042,0.23
7.572010,0.0952,-0.0015,-0.0811,0.13
7.579817,0.0622,-0.0412,0.0396,0.08
7.587630,0.0336,-0.0865,0.1177,0.15
7.600471,-0.0585,-0.1005,0.0698,0.14
7.607879,-0.0885,-0.0854,0.0370,0.13
7.616442,-0.1185,-0.0717,-0.0695,0.15
7.632536,-0.0274,-0.0474,-0.2751,0.28
7.640549,0.0555,-0.0447,-0.3438,0.35
7.648549,0.0860,-0.0334,-0.3149,0.33
7.656502,0.0767,-0.0083,-0.2508,0.26
7.671993,0.0394,0.0283,-0.0495,0.07
7.680903,0.0220,0.0196,0.0283,0.04
7.688530,0.0071,0.0030,0.0633,0.06
7.696614,0.0111,-0.0458,0.0365,0.06
7.712299,-0.0099,-0.0521,-0.1049,0.12
7.722102,-0.0452,-0.0427,-0.1430,0.16
7.730564,-0.0745,-0.0601,-0.1643,0.19
7.738033,-0.0795,-0.0540,-0.1471,0.18
7.746807,-0.0760,-0.0726,-0.1560,0.19
7.760828,-0.0385,-0.1087,-0.1711,0.21
7.771332,-0.0551,-0.0557,-0.1465,0.17
7.779149,-0.0759,-0.0026,-0.1292,0.15
7.789159,-0.0682,-0.0021,-0.1237,0.14
7.796946,-0.0017,-0.0228,-0.1495,0.15
7.809012,-0.0219,-0.0185,-0.2139,0.22
7.824626,-0.0725,0.0158,-0.2905,0.30
7.832362,-0.0890,-0.0080,-0.3432,0.35
7.840801,-0.0998,-0.0103,-0.4030,0.42
7.848673,-0.0838,-0.0345,-0.4485,0.46
7.857983,-0.0299,-0.0513,-0.4462,0.45
7.872341,-0.0187,-0.0291,-0.2840,0.29
7.880288,-0.0242,-0.0121,-0.1765,0.18
7.888863,-0.0160,-0.0290,-0.1023,0.11
7.896833,-0.0014,-0.0463,-0.1190,0.13
7.912930,-0.0086,-0.0534,-0.1908,0.20
7.921084,-0.0321,-0.0515,-0.1819,0.19
7.929005,-0.0714,-0.0149,-0.1209,0.14
7.937803,-0.0562,-0.0039,-0.0840,0.10
7.953475,0.0206,-0.0740,0.0155,0.08
7.963656,0.0409,-0.0842,0.0521,0.11
7.970984,0.0585,-0.0783,0.0794,0.13
7.979990,0.0741,-0.0801,0.1165,0.16
7.987472,0.0877,-0.0994,0.1396,0.19
8.001091,0.0553,-0.1207,0.2031,0.24
8.012902,0.0336,-0.1016,0.2916,0.31
8.019617,0.0370,-0.0952,0.2632,0.28
8.033436,0.1269,-0.1091,0.0445,0.17
8.040523,0.1142,-0.0708,-0.0288,0.14
8.049253,0.0849,-0.0397,-0.1044,0.14
8.057088,0.0982,-0.0109,-0.1826,0.21
8.073253,0.0951,0.0176,-0.2271,0.25
8.080552,0.0885,0.0363,-0.2317,0.25
8.088395,0.0746,0.0481,-0.2198,0.24
8.096968,0.0614,0.0506,-0.2390,0.25
8.113311,0.0863,0.0179,-0.2034,0.22
8.121559,0.1091,0.0113,-0.1845,0.21
8.129433,0.1415,-0.0262,-0.1561,0.21
8.137056,0.1355,-0.0250,-0.0872,0.16
8.153322,0.0249,-0.0310,0.0225,0.05
8.162732,-0.0145,-0.0243,0.0060,0.03
8.171156,-0.0548,-0.0306,-0.0533,0.08
8.179998,-0.0780,-0.0306,-0.0906,0.12
8.187885,-0.0714,-0.0262,-0.1924,0.21
8.201253,-0.0253,-0.0232,-0.3130,0.31
8.212358,0.0189,-0.0454,-0.3032,0.31
8.219021,0.0193,-0.0449,-0.2484,0.25
8.233650,0.0023,-0.0924,-0.1082,0.14
8.240991,-0.0223,-0.1098,-0.0490,0.12
8.248734,-0.0506,-0.1251,-0.0232,0.14
8.257138,-0.1041,-0.1505,-0.0092,0.18
8.273305,-0.1642,-0.1337,-0.0737,0.22
8.281412,-0.1450,-0.1035,-0.1380,0.23
8.288425,-0.1219,-0.0856,-0.1710,0.23
8.296526,-0.0580,-0.0627,-0.2017,0.22
8.313514,0.0514,-0.0296,-0.2065,0.21
8.321508,0.0700,-0.0189,-0.1447,0.16
8.329625,0.0556,-0.0072,-0.1097,0.12
8.337800,0.0259,-0.0027,-0.0554,0.06
8.353029,-0.0006,-0.0855,-0.0494,0.10
8.362897,-0.0230,-0.0989,-0.0522,0.11
8.370172,-0.0575,-0.1052,-0.0835,0.15
8.378939,-0.0756,-0.1145,-0.0501,0.15
8.387469,-0.0691,-0.1120,-0.0741,0.15
8.401030,-0.0503,-0.0487,-0.0602,0.09
8.412423,-0.0513,-0.0071,-0.0271,0.06
8.420290,-0.0467,0.0108,-0.0155,0.05
8.428629,-0.0168,0.0020,-0.0397,0.04
8.440699,0.0388,0.0121,-0.0254,0.05
8.449195,0.0441,0.0404,-0.0061,0.06
8.457263,0.0660,0.0487,-0.0176,0.08
8.473462,0.1095,0.0038,-0.0328,0.11
8.481310,0.0954,-0.0201,-0.0726,0.12
8.489265,0.0651,-0.0370,-0.0956,0.12
8.496555,0.0424,-0.0542,-0.1257,0.14
8.513643,0.0014,-0.0885,-0.1810,0.20
8.521288,-0.0077,-0.0717,-0.1226,0.14
8.529404,-0.0053,-0.0766,-0.1241,0.15
8.537439,0.0179,-0.0621,-0.1328,0.15
8.553284,0.0280,-0.0466,-0.1482,0.16
8.562168,0.0678,-0.0479,-0.1645,0.18
8.571118,0.0906,-0.0345,-0.1880,0.21
8.578998,0.0991,-0.0012,-0.1687,0.20
8.587203,0.1107,-0.0083,-0.1639,0.20
8.600971,0.0763,-0.0152,-0.0753,0.11
8.611441,0.0250,0.0035,-0.0248,0.04
8.620274,-0.0136,0.0234,-0.0290,0.04
8.628871,-0.0489,0.0232,-0.0590,0.08
8.641563,-0.0595,-0.0246,-0.1711,0.18
8.649103,-0.0382,-0.0501,-0.2270,0.24
8.657362,-0.0109,-0.0723,-0.3001,0.31
8.673979,-0.0373,-0.0522,-0.2732,0.28
8.681695,-0.0609,-0.0725,-0.2018,0.22
8.689765,-0.0691,-0.1279,-0.1187,0.19
8.697779,-0.0765,-0.1619,-0.0667,0.19
8.713078,-0.0923,-0.1797,-0.0791,0.22
8.721676,-0.1647,-0.1632,-0.0549,0.24
8.729891,-0.1719,-0.1214,-0.0736,0.22
8.738522,-0.1470,-0.0684,-0.1232,0.20
8.753516,-0.0020,-0.0465,-0.1193,0.13
8.762894,0.0385,-0.0724,-0.0421,0.09
8.770790,0.0456,0.0139,0.0111,0.05
8.779019,0.0266,0.0211,0.0406,0.05
8.787254,0.0435,-0.0409,0.0436,0.07
8.796526,0.0431,-0.0900,0.0369,0.11
8.809652,-0.0718,-0.1069,0.0656,0.14
8.821494,-0.0962,-0.0950,0.1304,0.19
8.828861,-0.1139,-0.0718,0.1163,0.18
8.837244,-0.0307,-0.0617,0.0692,0.10
8.850066,0.0514,-0.0237,-0.0237,0.06
8.857258,0.0829,-0.0030,-0.0766,0.11
8.873466,0.1651,0.0152,-0.2681,0.32
8.881950,0.1934,0.0191,-0.2876,0.35
8.889941,0.1563,0.0242,-0.2693,0.31
8.897963,0.1199,0.0085,-0.2033,0.24
8.913406,0.1171,-0.0529,-0.1508,0.20
8.921222,0.0698,-0.0434,-0.1354,0.16
8.930031,0.0250,-0.0289,-0.1656,0.17
8.938172,-0.0159,-0.0068,-0.1863,0.19
8.954253,-0.0685,0.0319,-0.2299,0.24
8.962387,-0.0136,0.0487,-0.2816,0.29
8.970823,0.0202,0.0560,-0.2926,0.30
8.978894,0.0558,0.0800,-0.2511,0.27
8.987741,0.0536,0.1060,-0.1808,0.22
9.002114,0.1088,0.0463,-0.1782,0.21
9.012061,0.0803,0.0428,-0.1793,0.20
9.020416,0.0230,0.0446,-0.2117,0.22
9.029333,-0.0063,0.0064,-0.1987,0.20
9.036526,-0.0520,-0.0118,-0.2005,0.21
9.049429,-0.0807,-0.0343,-0.2049,0.22
9.058050,-0.0881,-0.1215,-0.1804,0.23
9.074061,-0.0985,-0.0960,-0.1610,0.21
9.081681,-0.1112,-0.0751,-0.1081,0.17
9.090340,-0.1094,-0.0763,-0.1004,0.17
9.098233,-0.0932,-0.0800,-0.1191,0.17
9.114282,-0.0859,-0.0486,-0.1278,0.16
9.121465,-0.0844,-0.0540,-0.1204,0.16
9.129428,-0.0724,-0.0690,-0.1296,0.16
9.138243,-0.0911,-0.0667,-0.1271,0.17
9.154421,-0.1229,-0.0743,-0.1962,0.24
9.162850,-0.1113,-0.0889,-0.2392,0.28
9.170471,-0.1327,-0.0504,-0.2201,0.26
9.179181,-0.1575,-0.0312,-0.1770,0.24
9.187247,-0.1271,-0.0341,-0.1649,0.21
9.202475,-0.0042,-0.0407,-0.1714,0.18
9.212313,-0.0068,-0.0031,-0.1448,0.14
9.221296,-0.0183,0.0391,-0.1061,0.11
9.229755,-0.0058,0.0142,-0.1009,0.10
9.237104,0.0392,0.0087,-0.1031,0.11
9.250658,0.0183,-0.0412,-0.1056,0.11
9.258288,-0.0249,-0.0594,-0.0867,0.11
9.266521,-0.0702,-0.0585,-0.0942,0.13
9.282231,-0.0736,-0.0414,-0.1110,0.14
9.289963,-0.0139,-0.0396,-0.1299,0.14
9.298395,0.0270,-0.0119,-0.1080,0.11
9.306521,0.0691,0.0056,-0.1051,0.13
9.322555,0.1976,0.0010,-0.1035,0.22
9.329713,0.1935,-0.0135,-0.0929,0.22
9.337740,0.1588,0.0010,-0.1160,0.20
9.346618,0.1005,0.0163,-0.1753,0.20
9.362945,0.0310,0.0148,-0.1685,0.17
9.371471,0.0064,-0.0167,-0.1047,0.11
9.379054,0.0300,-0.0191,-0.0506,0.06
9.387171,0.0303,-0.0246,-0.0297,0.05
9.402857,0.0596,0.0003,-0.0396,0.07
9.412496,0.0707,0.0235,-0.0680,0.10
9.420905,0.0837,0.0339,-0.1559,0.18
9.430747,0.1190,0.0273,-0.2318,0.26
9.438463,0.1145,0.0206,-0.2240,0.25
9.451395,0.1009,-0.0244,-0.1434,0.18
9.458848,0.0671,-0.0482,-0.1378,0.16
9.466671,0.0325,-0.0574,-0.0987,0.12
9.482278,-0.0745,-0.0441,-0.1404,0.16
9.490515,-0.0846,-0.0647,-0.1806,0.21
9.498100,-0.0684,-0.0802,-0.2638,0.28
9.506836,-0.0457,-0.0976,-0.3138,0.33
9.523114,-0.0263,-0.0774,-0.3454,0.35
9.530908,-0.0300,-0.0635,-0.3655,0.37
9.538169,-0.0102,-0.0604,-0.3189,0.32
9.554791,-0.0019,-0.0622,-0.2000,0.21
9.562824,-0.0158,-0.0726,-0.1298,0.15
9.570833,-0.0388,-0.0455,-0.0927,0.11
9.579237,-0.0427,-0.0291,-0.0696,0.09
9.587068,-0.0231,-0.0157,-0.0894,0.09
9.602532,0.0385,0.0156,-0.1624,0.17
9.612585,0.0337,0.0030,-0.1870,0.19
9.620058,0.0294,-0.0116,-0.1975,0.20
9.628556,0.0256,-0.0327,-0.2082,0.21
9.637495,-0.0092,-0.0247,-0.1832,0.19
9.650265,-0.0421,0.0265,-0.0882,0.10
9.659045,0.0225,0.0364,0.0223,0.05
9.671059,0.0576,0.0464,0.1471,0.16
9.683013,0.1410,-0.0156,0.1779,0.23
9.690573,0.1421,-0.0455,0.1177,0.19
9.698874,0.1424,-0.1194,0.0923,0.21
9.707706,0.0511,-0.1075,0.1494,0.19
9.723020,-0.1914,-0.0009,0.1122,0.22
9.730876,-0.2063,-0.0598,0.0948,0.23
9.739239,-0.1268,-0.1388,-0.0420,0.19
9.746975,-0.0585,-0.1503,-0.1694,0.23
9.763076,-0.0391,-0.0493,-0.3116,0.32
9.771026,-0.0507,-0.0176,-0.3170,0.32
9.779060,0.0593,-0.0979,-0.3476,0.37
9.788381,0.1111,-0.1811,-0.3310,0.39
9.796579,0.1279,-0.1533,-0.3099,0.37
9.810616,0.0067,-0.0725,-0.2251,0.24
9.820107,-0.0452,0.0037,-0.1636,0.17
