# Target Sample Rate: 400 Hz
time,gFx,gFy,gFz,TgF
3.015415001,0.1155,0.3399,1.4585,1.502
3.018871308,0.1385,0.3271,1.4336,1.477
3.023531308,0.1455,0.3228,1.4280,1.471
3.026402462,0.1488,0.3179,1.4257,1.468
3.031787924,0.1539,0.3057,1.4182,1.459
3.034318693,0.1565,0.2966,1.4177,1.457
3.039001154,0.1602,0.2795,1.4022,1.439
3.042756001,0.1627,0.2737,1.3913,1.427
3.046428924,0.1578,0.2565,1.3658,1.399
3.048909231,0.1521,0.2519,1.3505,1.382
3.051579385,0.1458,0.2485,1.3363,1.367
3.05409377,0.1374,0.2426,1.3211,1.350
3.064711616,0.1246,0.2365,1.2831,1.311
3.068046462,0.1231,0.2374,1.2671,1.295
3.072000924,0.1120,0.2243,1.1787,1.205
3.076149154,0.1125,0.2213,1.1615,1.188
3.092744231,0.1145,0.2115,1.1259,1.151
3.10255777,0.1197,0.2033,1.1105,1.135
3.105505847,0.1241,0.1969,1.0924,1.117
3.10943877,0.1512,0.1402,1.0071,1.028
3.11238977,0.1497,0.1341,1.0032,1.023
3.11729877,0.1480,0.1178,0.9956,1.013
3.12216577,0.1441,0.1043,0.9924,1.008
3.125926154,0.1402,0.0985,0.9876,1.002
3.129465847,0.1248,0.0869,0.9776,0.989
3.132365539,0.1187,0.0822,0.9665,0.977
3.135032231,0.1129,0.0813,0.9529,0.963
3.139416308,0.0947,0.0764,0.9328,0.941
3.143103616,0.0838,0.0730,0.9247,0.931
3.147279077,0.0708,0.0708,0.8977,0.903
3.152172001,0.0525,0.0710,0.8724,0.877
3.156954462,0.0356,0.0813,0.8416,0.846
3.169919924,0.0276,0.0867,0.8278,0.833
3.202468924,-0.0044,0.1344,0.7393,0.751
3.211761847,0.0223,0.1928,0.5904,0.621
3.217965231,0.0351,0.2164,0.5767,0.617
3.222346077,0.0365,0.2316,0.5769,0.623
3.225416308,0.0383,0.2385,0.5785,0.627
3.229776616,0.0385,0.2492,0.5874,0.639
3.232329462,0.0368,0.2532,0.5906,0.644
3.234856847,0.0378,0.2580,0.5992,0.653
3.237377154,0.0370,0.2627,0.6048,0.660
3.239903616,0.0353,0.2629,0.6085,0.664
3.244580847,0.0344,0.2639,0.6144,0.670
3.248222154,0.0270,0.2634,0.6202,0.674
3.252760847,0.0185,0.2590,0.6254,0.677
3.255338077,0.0136,0.2558,0.6283,0.678
3.264829231,0.0094,0.2580,0.6324,0.683
3.267924847,-0.0056,0.2497,0.6383,0.685
3.272087616,-0.0110,0.2470,0.6344,0.681
3.310687077,-0.0252,0.2409,0.6356,0.680
3.318328231,-0.0545,0.2616,0.6916,0.741
3.321027616,-0.0562,0.2817,0.7174,0.773
3.323775616,-0.0538,0.2900,0.7255,0.783
3.326607616,-0.0538,0.2954,0.7349,0.794
3.331643924,-0.0535,0.3089,0.7546,0.817
3.336070077,-0.0510,0.3269,0.7717,0.840
3.338589539,-0.0501,0.3345,0.7828,0.853
3.342536924,-0.0454,0.3448,0.7952,0.868
3.346624308,-0.0417,0.3567,0.8157,0.891
3.351262462,-0.0394,0.3667,0.8323,0.910
3.353741154,-0.0369,0.3709,0.8407,0.920
3.356411001,-0.0352,0.3751,0.8465,0.927
3.364704616,-0.0366,0.3792,0.8534,0.935
3.369992001,-0.0289,0.3930,0.8649,0.950
3.374058462,-0.0252,0.4007,0.8854,0.972
3.391603385,-0.0208,0.4032,0.8922,0.979
3.400605154,0.0141,0.4066,0.9211,1.007
3.403934693,0.0163,0.4098,0.9516,1.036
3.409027308,0.0070,0.4196,0.9724,1.059
3.417219924,-0.0017,0.4259,0.9905,1.078
3.422005539,-0.0384,0.4584,1.0592,1.155
3.42558177,-0.0469,0.4640,1.0799,1.176
3.429290154,-0.0533,0.4725,1.1190,1.216
3.431884616,-0.0555,0.4750,1.1469,1.243
3.436721462,-0.0550,0.4780,1.1906,1.284
3.43932977,-0.0574,0.4778,1.2092,1.301
3.445344001,-0.0587,0.4780,1.2239,1.315
3.449250077,-0.0623,0.4774,1.2522,1.342
3.452156231,-0.0636,0.4787,1.2624,1.352
3.45729077,-0.0584,0.4794,1.2757,1.364
3.463425154,-0.0571,0.4753,1.2769,1.364
3.466905539,-0.0533,0.4711,1.2815,1.366
3.471778462,-0.0459,0.4652,1.2847,1.367
3.492316616,-0.0450,0.4676,1.2862,1.369
3.500092231,-0.0447,0.4643,1.3006,1.382
3.505640231,-0.0438,0.4601,1.3076,1.387
3.509008001,-0.0459,0.4592,1.3138,1.392
3.517438154,-0.1486,0.5677,1.3759,1.496
3.522516308,-0.0799,0.5207,1.3957,1.492
3.525169231,-0.0555,0.4955,1.3998,1.486
3.530103924,-0.0115,0.4445,1.4054,1.474
3.534619924,0.0251,0.3986,1.4135,1.469
3.537655924,0.0405,0.3770,1.4224,1.472
3.540178077,0.0500,0.3592,1.4301,1.475
3.546537539,0.0586,0.3433,1.4387,1.480
3.550470385,0.0488,0.3169,1.4695,1.504
3.553079924,0.0417,0.3138,1.4773,1.511
3.583526385,0.0227,0.3035,1.4971,1.528
3.588260616,-0.1207,0.2390,1.4511,1.476
3.591815078,-0.1386,0.2385,1.4316,1.458
3.59538677,-0.1691,0.2387,1.3847,1.415
3.598485154,-0.1852,0.2380,1.3602,1.393
3.603034385,-0.2065,0.2380,1.3062,1.344
3.605876308,-0.2136,0.2397,1.2784,1.318
3.608811616,-0.2143,0.2460,1.2476,1.290
3.611456616,-0.2175,0.2485,1.2207,1.265
3.614165231,-0.2170,0.2519,1.1943,1.240
3.616836539,-0.2158,0.2578,1.1679,1.215
3.620898385,-0.2050,0.2676,1.1242,1.174
3.623450693,-0.1989,0.2726,1.1032,1.154
3.626326693,-0.1911,0.2800,1.0865,1.138
3.63110277,-0.1698,0.2837,1.0487,1.100
3.633763693,-0.1579,0.2873,1.0330,1.084
3.638864231,-0.1361,0.2919,1.0137,1.064
3.642104847,-0.1207,0.2928,1.0051,1.054
3.646234154,-0.0948,0.2971,0.9893,1.037
3.648895308,-0.0862,0.2986,0.9827,1.031
3.65386177,-0.0631,0.2988,0.9753,1.022
3.656381462,-0.0525,0.2966,0.9667,1.013
3.663924616,-0.0428,0.2919,0.9631,1.007
3.667254078,-0.0242,0.2749,0.9529,0.992
3.671384847,-0.0228,0.2670,0.9516,0.989
3.693347308,-0.0208,0.2402,0.9433,0.974
3.698059001,-0.0364,0.1828,0.9187,0.937
3.70173777,-0.0604,0.1486,0.8830,0.897
3.706199924,-0.0677,0.1348,0.8595,0.873
3.708931693,-0.0704,0.1309,0.8490,0.862
3.713852308,-0.0762,0.1204,0.8285,0.841
3.716412539,-0.0794,0.1099,0.8185,0.830
3.721459616,-0.0823,0.1029,0.7954,0.806
3.725175924,-0.0813,0.0992,0.7820,0.792
3.729044001,-0.0872,0.0871,0.7575,0.768
3.733980616,-0.0855,0.0833,0.7417,0.751
3.736581154,-0.0892,0.0850,0.7319,0.742
3.741641154,-0.0943,0.0874,0.7053,0.717
3.746632924,-0.0946,0.0894,0.6864,0.699
3.749232001,-0.0963,0.0882,0.6779,0.690
3.75413777,-0.0960,0.0887,0.6596,0.672
3.756782462,-0.0904,0.0877,0.6557,0.668
3.76351477,-0.0885,0.0874,0.6491,0.661
3.769285539,-0.0892,0.0989,0.6281,0.642
3.77171477,-0.0897,0.1121,0.6193,0.636
3.775488539,-0.0909,0.1172,0.6137,0.631
3.785107616,-0.0943,0.1251,0.6141,0.634
3.789516616,-0.1053,0.1500,0.5941,0.622
3.797017847,-0.1063,0.1593,0.5906,0.621
3.79951477,-0.1058,0.1707,0.5816,0.615
3.804596231,-0.1009,0.1859,0.5829,0.620
3.80803077,-0.0967,0.1928,0.5794,0.618
3.812157231,-0.0918,0.2052,0.5787,0.621
3.817100001,-0.0836,0.2196,0.5821,0.628
3.81986177,-0.0769,0.2241,0.5887,0.635
3.822524616,-0.0711,0.2313,0.5906,0.638
3.827252001,-0.0557,0.2460,0.5927,0.644
3.829925231,-0.0513,0.2532,0.6023,0.655
3.832511078,-0.0469,0.2583,0.6085,0.663
3.837523001,-0.0305,0.2683,0.6217,0.678
3.844815308,-0.0151,0.2805,0.6391,0.698
3.847697847,-0.0075,0.2856,0.6471,0.707
3.85140177,0.0001,0.2981,0.6659,0.730
3.854947693,0.0038,0.3152,0.6913,0.760
3.85950177,0.0060,0.3231,0.7006,0.772
3.866211385,0.0078,0.3394,0.7255,0.801
3.870199001,0.0023,0.3623,0.7656,0.847
3.872778385,0.0001,0.3690,0.7766,0.860
3.877771385,-0.0026,0.3872,0.8033,0.892
3.899002693,-0.0066,0.3942,0.8182,0.908
3.90444977,-0.0203,0.4019,0.8316,0.924
3.908517231,-0.0394,0.4191,0.8576,0.955
3.913223924,-0.0357,0.4208,0.8619,0.960
3.915747616,-0.0330,0.4188,0.8634,0.960
3.920701231,-0.0247,0.4147,0.8656,0.960
3.923836924,-0.0176,0.4115,0.8688,0.961
3.926388231,-0.0117,0.4083,0.8702,0.961
3.931022385,-0.0044,0.4044,0.8851,0.973
3.933723616,-0.0021,0.4037,0.8922,0.979
3.938655616,0.0006,0.4066,0.9169,1.003
3.942363924,-0.0014,0.4100,0.9264,1.013
3.946365154,-0.0083,0.4186,0.9621,1.049
3.95371477,-0.0137,0.4261,0.9800,1.069
3.956431616,-0.0328,0.4518,1.0474,1.141
3.964226078,-0.0369,0.4547,1.0657,1.159
3.969021231,-0.0420,0.4660,1.1437,1.236
3.974419078,-0.0349,0.4638,1.1784,1.267
4.002687924,-0.0323,0.4650,1.1892,1.277
4.006500847,-0.0301,0.4518,1.2659,1.344
4.010858462,-0.0291,0.4471,1.2726,1.349
4.014756539,-0.0176,0.4366,1.3026,1.374
4.019098693,-0.0019,0.4240,1.3339,1.400
4.021867078,-0.0012,0.4230,1.3495,1.414
4.025872231,-0.0014,0.4242,1.3676,1.432
4.029351078,-0.0119,0.4303,1.4015,1.466
4.032098385,-0.0188,0.4391,1.4157,1.482
4.034621462,-0.0298,0.4474,1.4331,1.502
4.037184924,-0.0364,0.4592,1.4504,1.522
4.042168616,-0.0420,0.4741,1.4781,1.553
4.044719693,-0.0366,0.4765,1.4939,1.568
4.047347616,-0.0277,0.4736,1.5073,1.580
4.049854385,-0.0151,0.4606,1.5157,1.584
4.054847924,0.0187,0.4237,1.5257,1.584
4.064439616,0.0349,0.4024,1.5264,1.579
4.071440231,0.0928,0.3218,1.5105,1.547
4.092318693,0.1143,0.2851,1.4988,1.530
4.098287693,0.1071,0.2570,1.4639,1.490
4.102739001,0.1148,0.2160,1.4414,1.462
4.10911377,0.1226,0.1940,1.4274,1.446
4.113363308,0.1236,0.1798,1.4108,1.428
4.118305462,0.1111,0.1791,1.3961,1.412
4.122923693,0.0935,0.1873,1.3747,1.391
4.126107616,0.0850,0.1928,1.3651,1.381
4.130484924,0.0588,0.2077,1.3429,1.360
4.13320577,0.0468,0.2150,1.3324,1.350
4.138263385,0.0326,0.2250,1.3050,1.325
4.143287693,0.0223,0.2236,1.2771,1.297
4.145861462,0.0214,0.2208,1.2561,1.276
4.150833231,0.0253,0.2115,1.2216,1.240
4.155604924,0.0314,0.1979,1.1850,1.202
4.166691616,0.0337,0.1928,1.1643,1.181
4.171658693,0.0446,0.1624,1.0887,1.102
4.175528001,0.0449,0.1470,1.0489,1.060
4.200078462,0.0458,0.1327,1.0117,1.021
4.202879616,0.0185,0.0920,0.8956,0.901
4.205412539,0.0151,0.0928,0.8886,0.894
4.21176577,0.0121,0.0975,0.8824,0.888
4.215590462,0.0021,0.1099,0.8676,0.874
4.220518078,-0.0024,0.1192,0.8578,0.866
4.223376308,-0.0046,0.1246,0.8556,0.865
4.228289231,-0.0063,0.1368,0.8426,0.854
4.233187616,-0.0100,0.1456,0.8323,0.845
4.235781231,-0.0098,0.1521,0.8262,0.840
4.238311924,-0.0103,0.1575,0.8211,0.836
4.245520539,-0.0119,0.1617,0.8160,0.832
4.248782693,-0.0132,0.1759,0.7886,0.808
4.255455385,-0.0107,0.1824,0.7777,0.799
4.267700231,-0.0124,0.1886,0.7458,0.769
4.271309462,-0.0095,0.1994,0.6808,0.709
4.275817154,-0.0061,0.1996,0.6664,0.696
4.278884847,0.0046,0.1952,0.6403,0.669
4.283047385,0.0072,0.1922,0.6249,0.654
4.292745539,0.0087,0.1882,0.6156,0.644
4.29811477,0.0167,0.1869,0.5967,0.626
4.301760308,0.0280,0.1891,0.5655,0.597
4.306344847,0.0272,0.1979,0.5620,0.596
4.311689539,0.0253,0.2126,0.5601,0.600
4.316408308,0.0185,0.2282,0.5718,0.616
4.321800924,0.0124,0.2467,0.5772,0.628
4.325947078,0.0080,0.2576,0.5862,0.640
4.329494078,0.0026,0.2670,0.5972,0.654
4.332102462,-0.0014,0.2742,0.6023,0.662
4.337113847,-0.0100,0.2786,0.6146,0.675
4.340108847,-0.0130,0.2802,0.6249,0.685
4.34268577,-0.0139,0.2824,0.6310,0.691
4.346771924,-0.0137,0.2842,0.6356,0.696
4.349764616,-0.0115,0.2849,0.6471,0.707
4.354600924,-0.0051,0.2839,0.6628,0.721
4.357115001,-0.0017,0.2847,0.6713,0.729
4.364791693,0.0011,0.2856,0.6759,0.734
4.372272847,0.0009,0.2802,0.6933,0.748
4.392225462,0.0011,0.2827,0.7134,0.767
4.395249539,0.0102,0.3084,0.7747,0.834
4.40004677,0.0080,0.3231,0.7845,0.848
4.405347385,-0.0032,0.3362,0.7915,0.860
4.408972308,-0.0075,0.3401,0.7942,0.864
4.413264308,-0.0200,0.3516,0.8038,0.878
4.417877154,-0.0349,0.3636,0.8106,0.889
4.422899616,-0.0491,0.3707,0.8197,0.901
4.425725154,-0.0550,0.3739,0.8199,0.903
4.437420924,-0.0589,0.3767,0.8185,0.903
4.442163693,-0.0718,0.3863,0.8360,0.924
4.445596924,-0.0738,0.3909,0.8421,0.931
4.448156231,-0.0741,0.3895,0.8475,0.936
4.450671308,-0.0757,0.3897,0.8556,0.943
4.455543078,-0.0699,0.3944,0.8751,0.962
4.466328308,-0.0657,0.3956,0.8863,0.973
4.470817539,-0.0494,0.3863,0.9631,1.039
4.508045462,-0.0522,0.3834,0.9946,1.067
4.511235308,-0.1405,0.4515,1.1657,1.258
4.513939616,-0.1388,0.4515,1.1715,1.263
4.518672308,-0.1351,0.4515,1.1731,1.264
4.523466693,-0.1288,0.4496,1.1745,1.264
4.526259078,-0.1288,0.4487,1.1711,1.261
4.535479385,-0.1268,0.4471,1.1703,1.259
4.538534154,-0.1048,0.4447,1.1831,1.268
4.541722154,-0.0943,0.4425,1.1887,1.272
4.546107308,-0.0811,0.4413,1.2034,1.284
4.548637154,-0.0757,0.4408,1.2167,1.296
4.551192539,-0.0720,0.4394,1.2297,1.308
4.553673539,-0.0720,0.4396,1.2427,1.320
4.556768616,-0.0755,0.4422,1.2568,1.335
4.564531001,-0.0804,0.4482,1.2696,1.349
4.572052231,-0.0890,0.4569,1.2862,1.368
4.58850677,-0.1965,0.5615,1.3544,1.479
4.597275308,-0.1584,0.5974,1.4394,1.566
4.601632539,-0.0596,0.5121,1.4609,1.549
4.60406977,-0.0335,0.4885,1.4641,1.544
4.606615616,-0.0115,0.4664,1.4681,1.540
4.609427385,0.0102,0.4450,1.4714,1.537
4.614521539,0.0424,0.4046,1.4839,1.539
4.619374693,0.0570,0.3785,1.4883,1.537
4.622120539,0.0612,0.3695,1.4914,1.538
4.625518154,0.0617,0.3585,1.4873,1.531
4.629782693,0.0544,0.3460,1.4832,1.524
4.63319477,0.0490,0.3371,1.4783,1.517
4.636876616,0.0288,0.3291,1.4646,1.501
4.639735693,0.0129,0.3266,1.4560,1.492
4.644458154,-0.0268,0.3240,1.4273,1.464
4.647244308,-0.0474,0.3243,1.4108,1.448
4.65218577,-0.0967,0.3262,1.3779,1.419
4.656439385,-0.1188,0.3289,1.3634,1.407
4.665116001,-0.1577,0.3340,1.3267,1.377
4.668011385,-0.1728,0.3320,1.3094,1.362
4.673915078,-0.2099,0.3262,1.2375,1.297
4.68970977,-0.2109,0.3176,1.2055,1.264
4.692573539,-0.2018,0.3108,1.1689,1.226
4.698476308,-0.1899,0.3015,1.1424,1.197
4.702693847,-0.1479,0.2697,1.0802,1.123
4.70539377,-0.1412,0.2658,1.0753,1.117
4.708665539,-0.1349,0.2616,1.0709,1.111
4.713226462,-0.1234,0.2502,1.0582,1.094
4.71808277,-0.1139,0.2372,1.0408,1.074
4.722812001,-0.1027,0.2250,1.0271,1.057
4.725496231,-0.0992,0.2157,1.0240,1.051
4.728367308,-0.0923,0.2082,1.0168,1.042
4.733259001,-0.0870,0.1920,0.9993,1.021
4.735909462,-0.0853,0.1812,0.9902,1.010
4.742179693,-0.0745,0.1684,0.9744,0.992
4.746189539,-0.0760,0.1530,0.9543,0.969
4.750864616,-0.0787,0.1449,0.9320,0.947
4.755754462,-0.0850,0.1358,0.9117,0.926
4.76398177,-0.0874,0.1334,0.8998,0.914
4.77138577,-0.1048,0.1253,0.8627,0.878
4.774052847,-0.1158,0.1251,0.8269,0.844
4.794185231,-0.1224,0.1267,0.8015,0.821
4.798173539,-0.1283,0.1258,0.7078,0.730
4.801055385,-0.1273,0.1258,0.6957,0.718
4.805876308,-0.1200,0.1123,0.6769,0.697
4.809402385,-0.1168,0.1082,0.6708,0.689
4.81331077,-0.1129,0.1004,0.6528,0.670
4.816199693,-0.1121,0.0936,0.6456,0.662
4.821323078,-0.1097,0.0892,0.6323,0.648
4.825920924,-0.1029,0.0840,0.6212,0.635
4.828842462,-0.1009,0.0794,0.6168,0.630
4.833482154,-0.1024,0.0745,0.6104,0.623
4.836011924,-0.1011,0.0742,0.6107,0.623
4.846287693,-0.1051,0.0825,0.6112,0.626
4.849345231,-0.1073,0.1041,0.6170,0.635
4.853629462,-0.1088,0.1209,0.6205,0.641
4.856252308,-0.1093,0.1321,0.6246,0.648
4.877358155,-0.1093,0.1453,0.6251,0.651
4.898000231,-0.0785,0.2367,0.6144,0.663
4.905218078,-0.0741,0.2416,0.6107,0.661
4.908881155,-0.0086,0.2758,0.5992,0.660
4.911776924,0.0011,0.2783,0.6078,0.668
4.916856924,0.0246,0.2835,0.6268,0.688
4.921912539,0.0400,0.2876,0.6542,0.716
4.925087078,0.0490,0.2917,0.6703,0.733
4.929432847,0.0547,0.3020,0.7123,0.776
4.932099616,0.0570,0.3091,0.7388,0.803
4.937056308,0.0576,0.3247,0.7933,0.859
4.939579385,0.0505,0.3357,0.8201,0.888
4.942231001,0.0458,0.3438,0.8411,0.910
4.944879616,0.0419,0.3469,0.8698,0.937
4.949814078,0.0292,0.3606,0.9086,0.978
4.95466677,0.0151,0.3697,0.9418,1.012
4.963844847,0.0050,0.3748,0.9553,1.026
4.967298385,-0.0373,0.3814,0.9841,1.056
4.972252924,-0.0506,0.3807,0.9736,1.047
5.005851616,-0.0555,0.3807,0.9697,1.043
5.016596924,0.0055,0.3122,0.9271,0.978
5.02001877,0.0078,0.3287,0.9697,1.024
5.022689462,0.0029,0.3357,0.9827,1.038
5.025568924,-0.0021,0.3467,0.9988,1.057
5.028183078,-0.0086,0.3604,1.0189,1.081
5.032954693,-0.0298,0.3816,1.0572,1.124
5.037925462,-0.0462,0.4007,1.0929,1.165
5.042125462,-0.0545,0.4073,1.1126,1.186
5.045708308,-0.0677,0.4100,1.1452,1.218
5.050653231,-0.0850,0.4083,1.1613,1.234
5.055738385,-0.0923,0.4030,1.1713,1.242
5.063990385,-0.0980,0.3986,1.1738,1.243
5.071491693,-0.1153,0.3846,1.1645,1.232
5.092948308,-0.1249,0.3773,1.1584,1.225
5.09894977,-0.1298,0.3821,1.1929,1.259
5.103651924,-0.1843,0.4755,1.3060,1.402
5.109476308,-0.1880,0.5041,1.3370,1.441
5.113867001,-0.1682,0.5109,1.3632,1.465
5.116601462,-0.1540,0.5072,1.3717,1.471
5.121522078,-0.1168,0.4799,1.3823,1.468
5.124084539,-0.0953,0.4613,1.3856,1.464
5.126786462,-0.0713,0.4394,1.3924,1.462
5.131352231,-0.0237,0.3961,1.4066,1.462
5.133976616,-0.0002,0.3802,1.4094,1.460
5.13864677,0.0324,0.3455,1.4118,1.454
5.142551385,0.0468,0.3301,1.4111,1.450
5.146498693,0.0664,0.3049,1.4211,1.455
5.14925377,0.0698,0.2993,1.4316,1.464
5.153865539,0.0754,0.2886,1.4531,1.483
5.15662277,0.0813,0.2851,1.4683,1.498
5.164440847,0.0857,0.2805,1.4851,1.514
5.16913777,0.1020,0.2497,1.5264,1.550
5.206387616,0.1148,0.2306,1.5485,1.570
5.209313462,0.0742,0.1938,1.4741,1.489
5.21240177,0.0730,0.1996,1.4448,1.460
5.217283385,0.0745,0.2013,1.3823,1.399
5.222077231,0.0745,0.2031,1.3214,1.339
5.225444308,0.0773,0.1996,1.2915,1.309
5.22971377,0.0810,0.1964,1.2305,1.249
5.232338462,0.0842,0.1950,1.2011,1.220
5.237207001,0.0871,0.1913,1.1461,1.165
5.242302155,0.0915,0.1847,1.1027,1.122
5.247448539,0.0928,0.1764,1.0540,1.073
5.252357847,0.0923,0.1754,1.0125,1.032
5.268667308,0.0874,0.1681,0.9837,1.002
5.279259616,0.0854,0.1668,0.9683,0.986
5.304740924,0.0454,0.1668,0.8607,0.878
5.315068308,0.0170,0.1600,0.7642,0.781
5.318304231,0.0062,0.1598,0.7356,0.753
5.32306177,0.0053,0.1561,0.7295,0.746
5.327579924,0.0038,0.1568,0.7275,0.744
5.330356539,0.0043,0.1542,0.7174,0.734
5.33365077,0.0048,0.1539,0.7155,0.732
5.33824577,0.0034,0.1505,0.7136,0.729
5.342601847,0.0075,0.1505,0.7106,0.726
5.345945231,0.0094,0.1414,0.7031,0.717
5.350200231,0.0146,0.1368,0.7004,0.714
5.353339308,0.0153,0.1336,0.7034,0.716
5.356961155,0.0158,0.1270,0.7016,0.713
5.364638155,0.0163,0.1246,0.6982,0.709
5.370244539,0.0136,0.1243,0.6933,0.704
5.37352577,0.0094,0.1214,0.6916,0.702
5.388317155,0.0082,0.1216,0.6923,0.703
5.395771001,0.0078,0.1348,0.7073,0.720
5.398409847,0.0124,0.1421,0.7153,0.729
5.400999693,0.0153,0.1461,0.7207,0.736
5.406143385,0.0197,0.1532,0.7280,0.744
5.409604847,0.0192,0.1558,0.7337,0.750
5.413500539,0.0207,0.1610,0.7417,0.759
5.418548847,0.0272,0.1691,0.7507,0.770
5.421135308,0.0292,0.1754,0.7526,0.773
5.424979078,0.0290,0.1842,0.7556,0.778
5.428522078,0.0337,0.1920,0.7622,0.787
5.431044231,0.0378,0.1974,0.7615,0.788
5.436146078,0.0290,0.2099,0.7632,0.792
5.441525847,0.0160,0.2280,0.7686,0.802
5.455616924,0.0129,0.2358,0.7696,0.805
5.464669231,-0.0268,0.2832,0.7891,0.839
5.468877847,-0.0564,0.3047,0.7984,0.856
5.49398177,-0.0660,0.3128,0.8080,0.869
5.498268539,-0.0720,0.3313,0.8248,0.892
5.501534078,-0.0533,0.3621,0.8446,0.920
5.504223924,-0.0454,0.3643,0.8495,0.925
5.508380001,-0.0377,0.3675,0.8504,0.927
5.51191777,-0.0259,0.3760,0.8597,0.939
5.516683001,-0.0176,0.3821,0.8707,0.951
5.519314385,-0.0130,0.3888,0.8791,0.961
5.521751924,-0.0063,0.3934,0.8854,0.969
5.524667616,-0.0017,0.3981,0.8922,0.977
5.529335924,0.0080,0.4068,0.9113,0.998
5.534247001,0.0153,0.4073,0.9377,1.022
5.536799616,0.0197,0.4091,0.9509,1.035
5.539619616,0.0180,0.4100,0.9670,1.051
5.542860231,0.0170,0.4122,0.9874,1.070
5.547341231,0.0099,0.4156,1.0284,1.109
5.552059308,0.0043,0.4188,1.0662,1.146
5.554796847,-0.0026,0.4212,1.0907,1.169
5.564491001,-0.0083,0.4210,1.1102,1.187
5.567290155,-0.0237,0.4322,1.1892,1.266
5.569841462,-0.0268,0.4317,1.2072,1.282
5.598666385,-0.0317,0.4277,1.2324,1.305
5.601185462,-0.0330,0.4208,1.2424,1.312
5.603959616,-0.0323,0.4161,1.2491,1.317
5.609060308,-0.0122,0.3534,1.2427,1.292
5.612988847,-0.0105,0.3494,1.2451,1.293
5.615586078,-0.0166,0.3489,1.2468,1.295
5.620529539,-0.0420,0.3660,1.2468,1.300
5.625240924,-0.0870,0.4063,1.2512,1.318
5.627916616,-0.1151,0.4371,1.2556,1.335
5.632996616,-0.1591,0.4916,1.2691,1.370
5.635702078,-0.1679,0.5153,1.2782,1.388
5.638400231,-0.1682,0.5286,1.2906,1.405
5.650404001,-0.1593,0.5319,1.3062,1.419
5.653110155,-0.0643,0.4571,1.3483,1.425
5.683684847,-0.0026,0.4100,1.3602,1.421
5.699560616,0.1774,0.2553,1.4690,1.502
5.706116539,0.1783,0.2509,1.4783,1.510
5.710597231,0.0593,0.2541,1.4534,1.477
5.71380177,0.0031,0.2665,1.4252,1.450
5.716382693,-0.0237,0.2737,1.4089,1.435
5.721529231,-0.0738,0.2824,1.3668,1.398
5.725856847,-0.0963,0.2835,1.3465,1.379
5.729156924,-0.1261,0.2881,1.3001,1.338
5.733720308,-0.1503,0.2903,1.2517,1.294
5.736386385,-0.1566,0.2886,1.2288,1.272
5.742208308,-0.1664,0.2886,1.1848,1.231
5.746617231,-0.1645,0.2856,1.1449,1.191
5.749545539,-0.1630,0.2827,1.1261,1.172
5.754231693,-0.1579,0.2754,1.0899,1.135
5.757287693,-0.1493,0.2683,1.0725,1.116
5.765568616,-0.1430,0.2644,1.0562,1.098
5.77196977,-0.1373,0.2612,1.0410,1.082
5.791557155,-0.1068,0.2434,1.0037,1.038
5.794839924,-0.0608,0.2047,0.9753,0.998
5.799939924,-0.0538,0.1869,0.9648,0.984
5.804253155,-0.0445,0.1691,0.9513,0.967
5.809222693,-0.0430,0.1595,0.9429,0.957
5.812189847,-0.0442,0.1478,0.9179,0.931
5.814702385,-0.0447,0.1456,0.9086,0.921
5.81954277,-0.0496,0.1409,0.8949,0.907
5.822261462,-0.0528,0.1404,0.8817,0.894
5.826110385,-0.0545,0.1390,0.8732,0.886
5.830057847,-0.0571,0.1353,0.8524,0.865
5.834677539,-0.0645,0.1373,0.8253,0.839
5.837230693,-0.0645,0.1353,0.8120,0.826
5.840036001,-0.0685,0.1332,0.8011,0.815
5.843995385,-0.0697,0.1314,0.7901,0.804
5.847669847,-0.0667,0.1243,0.7691,0.782
5.852128847,-0.0571,0.1199,0.7507,0.762
5.855071924,-0.0525,0.1172,0.7407,0.752
5.866726155,-0.0447,0.1146,0.7312,0.741
5.870535693,-0.0235,0.1251,0.6994,0.711
5.877187001,-0.0212,0.1290,0.6936,0.706
5.897935385,-0.0203,0.1463,0.6787,0.695
5.900871078,0.0080,0.1639,0.6566,0.677
5.905634693,0.0146,0.1695,0.6491,0.671
5.909159924,0.0183,0.1686,0.6442,0.666
5.913031308,0.0314,0.1703,0.6381,0.661
5.915712847,0.0351,0.1752,0.6405,0.665
5.921097231,0.0514,0.1837,0.6435,0.671
5.926315693,0.0675,0.1915,0.6456,0.677
5.930819308,0.0822,0.2033,0.6568,0.692
5.933435078,0.0884,0.2091,0.6620,0.700
5.93803877,0.0982,0.2231,0.6706,0.714
5.947194155,0.1050,0.2318,0.6757,0.722
5.955463616,0.1155,0.2521,0.7038,0.756
5.973208001,0.1169,0.2688,0.7216,0.779
5.975790462,0.1038,0.2971,0.7708,0.833
5.978648616,0.0989,0.3015,0.7779,0.840
5.983378385,0.0966,0.3035,0.7931,0.855
5.986151616,0.0940,0.3052,0.8001,0.861
5.988656539,0.0898,0.3071,0.8082,0.869
5.991464847,0.0840,0.3084,0.8138,0.874
5.996092539,0.0691,0.3147,0.8260,0.887
5.998708924,0.0624,0.3159,0.8327,0.893
6.001406155,0.0576,0.3198,0.8402,0.901
